id,section,subsection,chunk,keywords,input_file
81e18c2e-7d3f-4a62-b1df-6547f24e04d0,Network Security,Restricted Locations,Access to company resources from highrisk locations is prohibited. Manager Checklist: Remind team members of VPN usage. Monitor compliance with public WiFi restrictions.,"access,company,resources,highrisk,locations",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
40020dcd-15a6-42a1-99d2-27654f2fb114,Data Handling,Classification Levels,"Confidential: Sensitive company data (e.g., financial records) Internal Use Only: Nonpublic information (e.g., internal reports) Public: Information available to the general public (e.g., marketing materials)","internal,information,public,confidential,sensitive",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
1efec4b2-4e25-44c0-a17f-14af4ce4fac1,Data Handling,Storage and Sharing,Store data in approved locations only. Use secure methods for sharing sensitive information.,"store,data,approved,locations,only",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
e1984444-52a4-4228-9f69-02bb4762354b,Data Handling,Retention,Follow data retention schedules as outlined in the Data Retention Policy.,"data,retention,follow,schedules,outlined",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
8c7ad5a0-9369-42f3-81c3-919ad20fcc8b,Data Handling,Data Loss Prevention (DLP),Implement DLP measures to monitor and protect sensitive data. Manager Checklist: Ensure team members understand data classification. Monitor compliance with storage and sharing guidelines.,"monitor,data,implement,measures,protect",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
e70a68dc-ea2b-4d81-b75e-23a3a539a7fd,Cloud & SaaS Usage,Approved Apps,Use only companyapproved cloud applications.,"only,companyapproved,cloud,applications",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
fe817ca6-eef0-4021-82f3-10cae4f7f98a,Cloud & SaaS Usage,Shadow IT Risks,Avoid using unauthorized applications that could expose company data.,"avoid,using,unauthorized,applications,could",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
2b733285-d24d-4b22-bfb1-f5214edc2f32,Cloud & SaaS Usage,API Keys,Securely store and manage API keys. Manager Checklist: Review team usage of cloud applications. Educate team on risks of shadow IT.,"team,securely,store,manage,keys",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
b74ca556-9dc9-4690-8b13-4773172616f0,Email & Messaging,Phishing Awareness,Be vigilant against phishing attempts. Do not click on suspicious links or attachments.,"vigilant,against,phishing,attempts,click",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
650a3ec1-9f6d-4ff8-a4de-31316800caf6,Email & Messaging,Auto-Forwarding Rules,"Autoforwarding of company emails to personal accounts is prohibited. Example: An employee receives an email that appears to be from IT requesting login credentials. Recognizing it as a phishing attempt, they report it instead of responding. Manager Checklist: Conduct regular phishing simulations. Remind team members of autoforwarding rules.","autoforwarding,phishing,company,emails,personal",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
e259c472-3b88-4ed8-a26b-8564e32455f0,Access Control,Least Privilege,Grant access based on the principle of least privilege.,"grant,access,based,principle,least",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
0b02f389-3905-4d3d-891a-96e5a8d74d49,Access Control,Joiner-Mover-Leaver Process,"Follow established protocols for onboarding, role changes, and offboarding employees.","follow,established,protocols,onboarding,role",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
e99c17a9-fd3c-474d-a1f3-85198807f558,Access Control,Audits,Regularly audit access rights to ensure compliance. Manager Checklist: Review access rights quarterly. Ensure compliance with the joinermoverleaver process.,"access,rights,ensure,compliance,regularly",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
4d1fca4d-0263-491a-927a-cac6a67d58c2,Monitoring & Privacy Notice,What’s Monitored,User activity on company devices and networks. Email and messaging for compliance.,"user,activity,company,devices,networks",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
5d5364ff-0ecc-458f-94d4-6678033c7ad7,Monitoring & Privacy Notice,Why,To protect company assets and ensure compliance with policies.,"protect,company,assets,ensure,compliance",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
60554f61-39ee-4e57-be7d-20ea0a0ec6b3,Monitoring & Privacy Notice,Retention,Monitoring data is retained for a period of 12 months.,"monitoring,data,retained,period,months",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
34a5697b-928b-49ea-9ec1-eccf2521188a,Incident Reporting,What to Report,"Any unauthorized access, data breaches, or suspicious activity.","unauthorized,access,data,breaches,suspicious",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
3cb74082-e4fd-4d8d-bb60-7ae4f42a3798,Incident Reporting,How to Report,Use the designated incident reporting system.,"designated,incident,reporting,system",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
3706770f-f3d0-41f4-991f-7a08cec14657,Incident Reporting,Timelines,Report incidents within 24 hours of discovery.,"report,incidents,within,hours,discovery",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
73d14fed-51cd-499a-82e3-71445dd8bab2,Incident Reporting,P1/P2 Triage,Classify incidents as Priority 1 (P1) or Priority 2 (P2) based on severity. Manager Checklist: Ensure team members know how to report incidents. Review incident response procedures regularly.,"incidents,priority,classify,based,severity",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
2bb8edb5-c484-494e-94cb-ed08d1cb9186,Third-Party & Vendor Access,Due Diligence,Conduct risk assessments before granting access to third parties.,"conduct,risk,assessments,before,granting",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
2b140368-4f17-4625-9513-911669c79435,Third-Party & Vendor Access,NDAs,Ensure all third parties sign nondisclosure agreements.,"ensure,third,parties,sign,nondisclosure",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
4f7b8afd-5bc8-43ef-bf31-caa4bbfcbe25,Third-Party & Vendor Access,Revocation,Immediately revoke access when no longer needed. Manager Checklist: Review thirdparty access quarterly. Ensure NDAs are in place for all vendors.,"access,immediately,revoke,when,longer",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
eb6a3721-f1f2-4033-9d02-7528c16e3086,Disciplinary Actions for Violations,Definition,"Violations of this policy may result in disciplinary actions, up to and including termination. Each case will be reviewed individually, considering the severity of the violation.","violations,policy,result,disciplinary,actions",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
79e8719c-c786-4617-a31b-a1b65a185b15,Appendix,Glossary,BYOD: Bring Your Own Device DLP: Data Loss Prevention MFA: MultiFactor Authentication SSO: Single SignOn,"byod,bring,your,device,data",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
1b273896-d035-481d-94f9-4d03e31fab83,Appendix,Manager Checklist,Review and understand policy requirements. Ensure team compliance with all sections.,"review,understand,policy,requirements,ensure",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
ddef7e35-567b-4612-8a3e-6d350aadd4a1,Appendix,Links to Related Policies,[Code of Conduct] [Remote Work Policy],"code,conduct,remote,work,policy",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
d20fd953-1f81-4cc0-a219-5fbb0ef6fd96,Appendix,FAQ,"1. What should I do if I forget my password? Use the password reset feature or contact IT for assistance. 2. Can I use my personal device for work? Yes, but it must comply with the BYOD policy. 3. What constitutes a security incident? Any unauthorized access or suspected data breach. 4. How often should I change my password? Every 90 days, as per company policy. 5. What should I do if I receive a suspicious email? Do not click any links and report it to IT immediately. 6. Are we allowed to use cloud services not approved by the company? No, using unauthorized applications is prohibited. 7. How is employee activity monitored? Activity on company devices and networks is monitored to ensure compliance and security.  This policy is designed to protect both the company and its employees by ensuring a secure and responsible use of technology resources. Compliance with these guidelines is mandatory.","company,what,password,policy,security",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\it_security_acceptable_use
