id,section,subsection,chunk,keywords,input_file
0fcc0aae-df5d-4631-b8b5-ab321bb42521,Version: 2025-01,Reimbursement Process for External Training,Employees seeking reimbursement for external training must: 1. Submit a training request form to their manager for approval. 2. Provide proof of payment and completion upon finishing the training. 3. Submit receipts to HR for reimbursement within 30 days of completion.,"training,reimbursement,submit,completion,employees",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\training_development_policy
2db69dbd-b584-4849-9024-2c482c4e8ae4,Version: 2025-01,Process for Requesting and Approving Training,"1. Request Submission: Employees submit a training request form detailing the training program, objectives, and expected outcomes. 2. Manager Review: Managers review the request, considering alignment with departmental goals and budget availability. 3. Approval Process: Approved requests are forwarded to the HR team for final confirmation and budget allocation.","request,training,review,budget,submission",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\training_development_policy
e12f4bbb-6246-4e80-9e71-82ff80623690,Version: 2025-01,Evaluation of Training Effectiveness,"Training programs will be evaluated through: Feedback Surveys: Participants will provide feedback on training content, delivery, and relevance. Performance Impact: Assessment of changes in employee performance posttraining. Key Performance Indicators (KPIs): Metrics will be established to measure the effectiveness of training initiatives.","training,performance,feedback,programs,evaluated",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\training_development_policy
3d654f37-a1f5-499e-b55a-eadf439514a1,Version: 2025-01,Integration with Performance Reviews,Training and development will be integrated into the performance review process. Employees will discuss their training experiences and future development needs during annual performance evaluations.,"training,development,performance,integrated,into",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\training_development_policy
dfb8c3f3-babb-4029-b5d6-a6a0cb7a8d37,Version: 2025-01,Training Records and Data Management,"The HR team will maintain records of all training activities, including: Employee participation and completion rates. Feedback and evaluation results. Budget expenditures.","team,maintain,records,training,activities",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\training_development_policy
2a02d6f1-a5f8-499e-9282-3c093361991a,Version: 2025-01,Compliance with Regional/Global Regulations,"All training programs will comply with applicable regional and global regulations, ensuring that Global Service Firm meets legal obligations and industry standards.","global,training,programs,comply,applicable",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\training_development_policy
d862f5d1-f6ec-4a5f-b299-4d74a209bbac,Version: 2025-01,Example Scenario: Employee Requests Certification Training,"Scenario: An employee in the IT department wishes to pursue a certification in cloud computing. 1. The employee completes a training request form, outlining the certification program and its relevance to their current role. 2. The employee’s manager reviews the request, considers the departmental budget, and approves it, highlighting the potential benefits for the team. 3. The HR team confirms the budget allocation and informs the employee of the next steps for reimbursement upon completion.","employee,certification,request,budget,team",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\training_development_policy
f7209c05-08e5-4a48-8bba-46abfdea12c2,Version: 2025-01,Example Flow: Manager Approves Team Training,"1. A manager identifies a need for team training in project management. 2. The manager submits a training request form for a group workshop, detailing the expected outcomes and benefits. 3. The HR team reviews the request, approves the budget, and schedules the training session.","training,manager,team,request,identifies",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\training_development_policy
c0a54d6c-65a0-4f90-954d-9b93742b2598,Version: 2025-01,Checklist for Employees Before Submitting a Training Request,[ ] Identify the training program and its objectives. [ ] Assess how the training aligns with career goals. [ ] Confirm budget availability with your manager. [ ] Complete the training request form accurately. [ ] Submit the request in advance of the training date.,"training,request,identify,program,objectives",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\training_development_policy
5cf37c46-3357-4821-b86f-87450bf0ae09,Version: 2025-01,Appendix: Definitions of Key Terms,L&D (Learning and Development): A function within HR focused on employee training and development. IDP (Individual Development Plan): A customized plan outlining an employee's career goals and the training needed to achieve them. ROI (Return on Investment): A measure of the profitability of training programs.,"development,training,employee,plan,learning",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\training_development_policy
fa664f25-594a-4602-9aaa-5e23b9099d1e,Version: 2025-01,FAQ,"1. What types of training are mandatory? Compliance, security, onboarding, and health & safety training are mandatory for all employees. 2. How do I request training? Complete a training request form and submit it to your manager for approval. 3. Is there a budget for training? Yes, each employee has an annual training budget based on their role level. 4. Can I carry over unused training budget? Yes, unused budgets may be carried over to the next fiscal year with managerial approval. 5. How is training effectiveness evaluated? Through feedback surveys, performance impact assessments, and KPIs. 6. What if my training request is denied? You may discuss the reasons with your manager and explore alternative training options. 7. Are there opportunities for leadership development? Yes, we offer leadership tracks and succession planning programs. 8. How can I find available training programs? Check the company’s Learning Management System (LMS) for a list of available training opportunities. 9. What happens if I don’t complete the training? Uncompleted training may impact your performance review and development plan. 10. Can I attend external conferences? Yes, with prior approval, you may attend conferences relevant to your role and development goals. This Training & Development Policy is designed to support the growth and success of our employees and the organization as a whole.","training,your,development,what,request",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\training_development_policy
