id,section,subsection,chunk,keywords,input_file
4bf311bf-b3e9-4566-8271-ee2f15a44be8,Use of Company Assets and IT Resources,Prohibited Use:,Downloading unauthorized software. Using company resources for personal financial gain.,"downloading,unauthorized,software,using,company",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\code_of_conduct
7c44d946-a388-4204-a263-77367f771f8c,Use of Company Assets and IT Resources,Manager Checklist,Monitor the use of company assets and IT resources. Provide guidelines on acceptable use. Address misuse promptly.,"monitor,company,assets,resources,provide",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\code_of_conduct
c0e0a390-2e5b-4f01-8bee-4932d1d5e4fd,Anti-Bribery and Anti-Corruption Rules,Definition,Global Service Firm has a zerotolerance policy towards bribery and corruption.,"global,service,firm,zerotolerance,policy",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\code_of_conduct
f32937e5-0f7c-46fc-a0a4-eff5ee6f7791,Anti-Bribery and Anti-Corruption Rules,Key Principles:,Never offer or accept bribes in any form. Maintain transparency in all financial transactions.,"never,offer,accept,bribes,form",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\code_of_conduct
5a56dfc9-33ae-46d5-bacd-c277c0dd3139,Anti-Bribery and Anti-Corruption Rules,Example:,An employee is offered a payment in exchange for favorable treatment. They must refuse and report the incident.,"employee,offered,payment,exchange,favorable",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\code_of_conduct
e95ef4ec-f72a-4d63-bb66-5826461e6bd3,Anti-Bribery and Anti-Corruption Rules,Manager Checklist,Provide training on antibribery policies. Ensure all contracts include anticorruption clauses. Monitor compliance with ethical standards.,"provide,training,antibribery,policies,ensure",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\code_of_conduct
ef31e6dc-a195-45cf-a34e-8848d39482f7,"Interactions with Clients, Partners, and Suppliers",Definition,All interactions must reflect our commitment to integrity and professionalism.,"interactions,reflect,commitment,integrity,professionalism",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\code_of_conduct
ec454f82-380e-494d-a7fd-976b885dbd9e,"Interactions with Clients, Partners, and Suppliers",Guidelines:,Treat all clients and partners with respect and fairness. Avoid any actions that could damage the company’s reputation.,"treat,clients,partners,respect,fairness",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\code_of_conduct
c6f57816-a850-4351-81ae-e76930e8ea45,"Interactions with Clients, Partners, and Suppliers",Scenario:,A supplier offers a discount for a future project in exchange for a contract. This should be reported as a potential conflict of interest.,"supplier,offers,discount,future,project",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\code_of_conduct
cc7c2d0c-1822-447a-a130-f21ab8c64f20,"Interactions with Clients, Partners, and Suppliers",Manager Checklist,"Ensure all client interactions align with company values. Review contracts for ethical compliance. Foster strong, ethical relationships with partners.","ethical,ensure,client,interactions,align",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\code_of_conduct
f750bd3d-2255-40c8-9340-5400fa0245ac,Reporting Concerns and Whistleblower Protections,Definition,Employees are encouraged to report any unethical behavior or violations of this policy.,"employees,encouraged,report,unethical,behavior",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\code_of_conduct
74000824-1934-490a-8c1e-5c94bc100a6e,Reporting Concerns and Whistleblower Protections,Reporting Channels:,Directly to a manager or HR representative. Anonymously through a designated whistleblower hotline.,"directly,manager,representative,anonymously,through",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\code_of_conduct
573bab0b-24ee-45ad-a7d1-108cb2d9fe1d,Reporting Concerns and Whistleblower Protections,Protections:,Employees who report concerns in good faith will not face retaliation.,"employees,report,concerns,good,faith",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\code_of_conduct
6617be87-b49e-466f-9b27-fb133a94eb83,Reporting Concerns and Whistleblower Protections,Manager Checklist,Promote a culture of openness and transparency. Ensure employees know how to report concerns. Address reports promptly and fairly.,"promote,culture,openness,transparency,ensure",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\code_of_conduct
f61cecf5-1f93-4e3a-a649-b3f0e833ddcd,Disciplinary Measures for Violations,Definition,"Violations of this Code of Conduct may result in disciplinary action, up to and including termination.","violations,code,conduct,result,disciplinary",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\code_of_conduct
d80c71c1-6da5-4f04-b8f2-c5216be7d517,Disciplinary Measures for Violations,Possible Consequences:,Verbal or written warnings. Suspension or demotion. Termination for severe breaches.,"verbal,written,warnings,suspension,demotion",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\code_of_conduct
8922b087-ed6c-43cc-9b0e-de732f71c478,Disciplinary Measures for Violations,Manager Checklist,Document all violations and disciplinary actions. Ensure consistency in applying disciplinary measures. Provide employees with opportunities to improve.,"disciplinary,document,violations,actions,ensure",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\code_of_conduct
a2d45b6e-9f5b-4158-9383-2fef62900c8f,Appendix,Glossary,Confidential Information: Sensitive data that must be protected. Conflict of Interest: A situation where personal interests could influence professional decisions.,"confidential,information,sensitive,data,protected",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\code_of_conduct
9fadd139-7b78-4c0d-ac90-aee01d842524,Appendix,Related Policies,AntiHarassment Policy Data Protection Policy Whistleblower Policy,"policy,antiharassment,data,protection,whistleblower",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\code_of_conduct
49cc8e93-5469-4bc8-8367-7a417905b1f2,Appendix,FAQ,"1. What should I do if I witness unethical behavior? Report it to your manager or HR immediately. 2. Can I accept gifts from clients? Only nominal gifts are acceptable; anything beyond that must be reported. 3. What if I am unsure about a potential conflict of interest? Disclose your concerns to your manager or HR for guidance. 4. How is confidentiality maintained? Follow company protocols for data handling and sharing. 5. What protections do I have if I report a violation? You are protected from retaliation if you report in good faith. 6. What constitutes harassment? Any unwanted behavior that creates a hostile work environment. 7. Are there consequences for violating this policy? Yes, disciplinary actions can range from warnings to termination. By adhering to this Code of Conduct & Ethics Policy, we can collectively uphold the values that define Global Service Firm and ensure a respectful and ethical workplace for all.","what,report,your,behavior,manager",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\code_of_conduct
