id,section,subsection,chunk,keywords,input_file
5dff4682-859a-4bba-817c-ca8cfb228a60,Handling Underperformance,Steps for Addressing Underperformance,"1. Identify Issues: Managers should identify specific areas of concern. 2. Feedback Session: Conduct a meeting to discuss performance issues and expectations. 3. Performance Improvement Plan (PIP): If necessary, develop a PIP with clear objectives and timelines. 4. FollowUp: Regularly check in on progress and provide support.","identify,issues,performance,managers,specific",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\performance_review_policy_expanded
6f213c66-bf34-4af0-99e1-bef8b05505ba,Handling Underperformance,Example Scenario,"Underperformance: An employee consistently misses deadlines. The manager schedules a feedback session to discuss the issue, sets a PIP with specific deadlines, and checks in weekly.","deadlines,underperformance,employee,consistently,misses",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\performance_review_policy_expanded
e0324ba1-3ce5-4b0b-b0f1-b38207925e69,Appeals or Review Process,Definition,Employees who disagree with their performance rating may appeal the decision by: 1. Submitting a written appeal to HR within 10 business days of receiving the review. 2. HR will review the appeal and may conduct a meeting with the employee and manager. 3. A final decision will be communicated within 15 business days.,"appeal,decision,within,business,days",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\performance_review_policy_expanded
9fa8ec4a-a697-43b0-bbff-f863a9e76197,Appeals or Review Process,Example Scenario,"Appeal: An employee believes they were rated unfairly. They submit an appeal, and HR conducts a review, ultimately upholding the original rating but providing additional feedback.","appeal,employee,believes,were,rated",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\performance_review_policy_expanded
7777540f-91e7-4ebd-ad27-e0ca31ce332a,Special Cases,New Hires,New employees will undergo a probationary review to assess fit and performance.,"employees,undergo,probationary,review,assess",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\performance_review_policy_expanded
c7f4e879-7c84-4dec-b608-cb4043c5b808,Special Cases,Transfers,Employees transferring to new roles will have a review based on their previous performance and new role expectations.,"employees,transferring,roles,review,based",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\performance_review_policy_expanded
c9712e1c-6971-4169-ba60-6f35665be76b,Special Cases,Extended Leave,"Employees on extended leave will have their reviews postponed until they return, with adjustments made based on the duration of absence.","employees,extended,leave,reviews,postponed",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\performance_review_policy_expanded
6b718e2c-b33e-41e9-9cc2-e8fded664ec3,Appendix,Manager Checklist,Before Reviews: Schedule review meetings. Gather performance data. Prepare feedback. During Reviews: Discuss performance openly. Document feedback. Set future goals. After Reviews: Submit completed forms to HR. Follow up on development plans.,"reviews,performance,feedback,before,schedule",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\performance_review_policy_expanded
63b91b8b-c5ed-4273-b125-9a29d42efbd1,Appendix,Sample Timeline for Annual Review,| Month | Activity | ||| | January | Goalsetting discussions | | June | Midyear reviews | | October | Prepare annual review documentation | | November | Conduct annual reviews | | December | Finalize ratings and submit to HR |,"reviews,annual,month,activity,january",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\performance_review_policy_expanded
f87cf84a-d934-40ba-a799-b288d47d7e82,Appendix,Extended FAQ,"1. What if I disagree with my performance rating? You can submit an appeal to HR within 10 business days. 2. How often should I have feedback sessions with my manager? Regular checkins are encouraged at least once a month. 3. What happens if I am on leave during the review period? Your review will be postponed until your return. 4. Can I set my own goals? Yes, but they must align with company objectives and be reviewed by your manager. 5. What if I receive a low rating? A performance improvement plan will be developed to help you address the issues. 6. Are there training opportunities linked to my performance review? Yes, development needs identified in reviews will be linked to training programs. 7. How are promotions determined? Promotions are based on performance ratings, contributions, and alignment with company needs. 8. What documentation is required for my performance review? Completed review forms, goalsetting forms, and notes from feedback sessions. 9. How does the calibration committee work? They ensure consistency in performance ratings across departments. 10. What if I have further questions about the policy? Contact your HR representative for clarification.","performance,what,review,your,rating",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\performance_review_policy_expanded
30db52f6-4de3-4fb3-8888-fc3cc44810f0,Appendix,Mini Case Studies,"#### Promotion Scenario Context: An employee consistently exceeds expectations. Action: The manager documents achievements, aligns goals with company strategy, and recommends the employee for promotion during the annual review. #### Underperformance Scenario Context: An employee struggles to meet deadlines. Action: The manager implements a PIP, providing resources and regular feedback. After three months, the employee shows improvement and meets expectations. #### Appeal Scenario Context: An employee feels their rating is unfair. Action: They submit an appeal, and HR facilitates a meeting. After reviewing evidence, HR upholds the rating but offers additional support for development.","employee,scenario,context,action,promotion",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\performance_review_policy_expanded
8ec7f60b-cd3a-46a7-b922-481138bd9b08,Appendix,Sample Dialogue,"Manager: ""I noticed you've been struggling with project deadlines. Can we discuss what's been challenging for you?"" Employee: ""I've been overwhelmed with multiple tasks. I think I need help prioritizing."" Manager: ""Let's work together to create a plan that helps you manage your workload more effectively.""","been,manager,noticed,struggling,project",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\performance_review_policy_expanded
93056a6d-4f32-411c-a10d-c4a734814e68,Appendix,Mock Template for Goal-Setting Form,Employee Name: Department: Manager: Goal Description: SMART Criteria: Specific: Measurable: Achievable: Relevant: Timebound: Resources Needed: Review Date:,"employee,name,department,manager,goal",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\performance_review_policy_expanded
60416d1c-0037-40be-b6d0-91987d60bce0,Appendix,Mock Template for Review Form Outline,"Employee Name: Department: Manager: Review Period: Performance Ratings: Goals Achieved: Key Strengths: Areas for Improvement: Overall Comments: Development Plan: Next Review Date:  This Performance Review & Appraisal Policy aims to create a transparent and effective framework for evaluating and enhancing employee performance at Global Service Firm. By fostering continuous feedback and aligning individual goals with company objectives, we aim to support our employees' growth and success.","review,performance,employee,goals,name",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\performance_review_policy_expanded
