id,section,subsection,chunk,keywords,input_file
c478c7df-31cc-48e1-997e-190a48b689a7,Workplace Culture and Inclusivity Programs,Definition,"Global Service Firm will implement programs and initiatives aimed at fostering a culture of inclusivity, such as: Employee Resource Groups (ERGs) for underrepresented communities. Regular diversity training sessions. Mentorship programs aimed at supporting diverse talent.","programs,aimed,global,service,firm",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\equal_opportunity_policy
655c2692-be33-4964-a31c-207eac055551,Reporting and Handling Complaints,Process,"1. Initial Reporting: Employees should report any incidents of discrimination or harassment to their direct supervisor or HR. 2. Formal Complaint: If the issue is not resolved, a formal complaint can be submitted using the provided complaint form.","complaint,formal,initial,reporting,employees",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\equal_opportunity_policy
fbc09de8-ea81-4f47-a92c-a9c289e73705,Reporting and Handling Complaints,Timelines,"Complaints will be acknowledged within five business days. Investigations will be conducted promptly, typically within 30 days.","within,days,complaints,acknowledged,five",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\equal_opportunity_policy
2ffd84fa-1892-4828-8729-e364c5492f68,Reporting and Handling Complaints,Confidentiality,All complaints will be handled confidentially to the extent possible.,"complaints,handled,confidentially,extent,possible",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\equal_opportunity_policy
e57d8a2d-df84-4996-b457-d14de5d93df0,Reporting and Handling Complaints,Non-Retaliation,Global Service Firm prohibits retaliation against any individual who reports discrimination or participates in an investigation.,"global,service,firm,prohibits,retaliation",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\equal_opportunity_policy
c7ecb3ff-efad-4fe5-bf06-5bbcb06043c6,Investigation Process and Corrective Actions,Definition,"HR will conduct a thorough investigation into all complaints. Corrective actions may include training, mediation, or disciplinary measures, depending on the findings.","conduct,thorough,investigation,into,complaints",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\equal_opportunity_policy
4da9c94a-1fd6-4f5b-a556-bd60aaf25eba,"Role of HR, Line Managers, and Compliance",Definition,"HR: Responsible for overseeing the implementation of this policy, providing training, and handling complaints. Line Managers: Expected to foster an inclusive environment and address any issues promptly. Compliance: Ensure adherence to legal standards and company policies.","responsible,overseeing,implementation,policy,providing",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\equal_opportunity_policy
70140b52-9066-4dd0-9107-b1359511d9cc,"Monitoring, Audits, and Reporting",Definition,"Global Service Firm will regularly monitor diversity metrics and conduct audits to assess the effectiveness of this policy. Key Performance Indicators (KPIs) will include recruitment diversity, employee retention rates, and promotion equity.","diversity,global,service,firm,regularly",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\equal_opportunity_policy
3861b987-38e6-4df3-b7f4-2c810b40d7ec,Policy Governance and Review Cycle,Definition,This policy will be reviewed annually to ensure compliance with legal standards and alignment with best practices in diversity and inclusion.,"policy,reviewed,annually,ensure,compliance",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\equal_opportunity_policy
f282b77f-8a3b-49e6-985b-4424285efbd7,Realistic Scenarios,Scenario 1: Promotion Bias,"An employee, who consistently exceeds performance targets, is overlooked for a promotion in favor of a less qualified colleague. The employee suspects that the decision was influenced by unconscious bias related to their gender. They file a complaint, which is investigated by HR, leading to a review of promotion practices and training for management.","employee,promotion,consistently,exceeds,performance",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\equal_opportunity_policy
cd878531-821a-45cd-91c7-df13bbec4b77,Realistic Scenarios,Scenario 2: Religious Accommodation,"An employee requests time off for religious observances. The manager initially denies the request due to workload. After reviewing the EOE policy, the manager consults HR and grants the request, demonstrating the company's commitment to accommodating diverse religious practices.","religious,manager,request,employee,requests",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\equal_opportunity_policy
48be90f7-313f-49bd-9d31-e97f3d3e46f5,Realistic Scenarios,Scenario 3: Disability Support,"An employee with a disability requests ergonomic equipment to perform their job effectively. HR assesses the request and provides the necessary equipment, ensuring that the employee can work comfortably and efficiently.","employee,equipment,disability,requests,ergonomic",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\equal_opportunity_policy
4dacadbd-d02d-4f68-a6b0-c878af938aad,Complaint Process Flowchart,Definition,"1. Incident Occurs Employee experiences discrimination/harassment. 2. Initial Reporting Employee reports to supervisor/HR. 3. Formal Complaint If unresolved, employee submits a formal complaint. 4. Acknowledgment HR acknowledges receipt within 5 business days. 5. Investigation HR investigates within 30 days. 6. Resolution HR communicates findings and corrective actions. 7. FollowUp HR checks in with the complainant.","employee,formal,complaint,within,days",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\equal_opportunity_policy
2ca3a83d-6def-42fc-a5af-3e571737d88f,Example Templates,Complaint Form,Global Service Firm Complaint Form Name: ________________________ Date: ________________________ Department: ________________________ Description of Incident: ________________________________________________________________ ________________________________________________________________ ________________________________________________________________ Witnesses (if any): ________________________________________________________________ Preferred Resolution: ________________________________________________________________,"global,service,firm,complaint,form",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\equal_opportunity_policy
9233a5cf-067e-4a2d-9af3-64d2f7a4c34a,Example Templates,Manager’s Acknowledgment,Global Service Firm Manager’s Acknowledgment Employee Name: ________________________ Date of Complaint: ________________________ Manager Name: ________________________ I acknowledge receipt of the complaint and will take the necessary steps to address the issue. Signature: ________________________ Date: ________________________,"manager,name,date,complaint,global",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\equal_opportunity_policy
7bf1d156-20d8-4f24-bd1a-142f3075745d,FAQ,Definition,"1. What should I do if I experience discrimination? Report it to your supervisor or HR immediately. 2. Is my complaint confidential? Yes, we strive to maintain confidentiality. 3. What if I fear retaliation for reporting? Retaliation is strictly prohibited and will be addressed. 4. Who can I talk to about my rights? You can contact HR for guidance. 5. What constitutes harassment? Unwelcome conduct based on protected characteristics that creates a hostile environment. 6. How often is this policy reviewed? Annually, or as needed to comply with legal standards. 7. Are there training programs available? Yes, we offer regular training on diversity and inclusion. 8. What if I am not satisfied with the investigation outcome? You may appeal the decision to HR.","what,retaliation,training,experience,discrimination",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\equal_opportunity_policy
69d60eef-3e1c-4cda-b66a-c6729959a675,Appendix,Definition,"References International Labour Organization (ILO) standards European Union directives on equality U.S. Equal Employment Opportunity Commission (EEOC) guidelines  This Equal Opportunity Employment Policy reflects Global Service Firm's commitment to creating a diverse, equitable, and inclusive workplace. All employees are encouraged to familiarize themselves with this policy and actively participate in fostering a culture of respect and inclusion.","equal,employment,opportunity,policy,references",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\equal_opportunity_policy
