id,section,subsection,chunk,keywords,input_file
fff075d2-3bcc-469b-a982-9908ebfbaa1b,Benefits,Wellbeing,"Programs promoting physical and mental health, including gym memberships and wellness workshops.","programs,promoting,physical,mental,health",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\compensation_benefits_policy
b35738f9-953e-4824-98e8-252654e8a610,Benefits,Insurance,Life and disability insurance coverage for all employees.,"life,disability,insurance,coverage,employees",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\compensation_benefits_policy
e7e3aea7-feae-4505-aaa1-25ea629465fd,Benefits,Allowances,Travel and relocation allowances for employees required to move for work.,"travel,relocation,allowances,employees,required",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\compensation_benefits_policy
fac07130-2379-416e-9bc3-4d799ca689cd,Benefits,Perks,"Employee discounts, flexible work arrangements, and professional development opportunities.","employee,discounts,flexible,work,arrangements",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\compensation_benefits_policy
16bdf6f3-f8af-43d5-9ca8-5ea09f69d93c,Leave Entitlements Connected to Compensation,Parental Leave,"Paid parental leave for both primary and secondary caregivers, exceeding legal minimums.","paid,parental,leave,both,primary",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\compensation_benefits_policy
b401e653-ab7b-4ba9-acb0-51cc253d983d,Leave Entitlements Connected to Compensation,Sick Pay,Paid sick leave policy ensuring employees can take necessary time off without financial penalty.,"paid,sick,leave,policy,ensuring",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\compensation_benefits_policy
3197dd00-492e-42e5-bb5f-734db02298bc,Leave Entitlements Connected to Compensation,Disability Coverage,Shortterm and longterm disability coverage for employees unable to work due to medical conditions.,"shortterm,longterm,disability,coverage,employees",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\compensation_benefits_policy
af739d15-c35f-49f8-b9e5-66183f61650b,Geographic/Remote Work Adjustments,Definition,Compensation for remote employees will be adjusted based on the cost of living in their location. Regular reviews will ensure that remote work policies remain competitive and fair.,"remote,compensation,employees,adjusted,based",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\compensation_benefits_policy
ff24b1a9-8804-4bf2-8d8b-7daa11c1a369,Compliance with Labor Law & Global Standards,Definition,Regularly review and update this policy to comply with local labor laws and international standards. Ensure all compensation and benefits practices are documented and accessible for audit purposes.,"regularly,review,update,policy,comply",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\compensation_benefits_policy
9e38647b-e3ae-480f-b36d-989a97710733,Roles and Responsibilities,HR,Oversee the implementation of compensation and benefits policies. Conduct market benchmarking and pay equity audits.,"oversee,implementation,compensation,benefits,policies",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\compensation_benefits_policy
ef3700dc-93a6-45f3-a8e3-085d9c38079b,Roles and Responsibilities,Managers,Communicate pay structures and review processes to employees. Prepare for pay review meetings with documented performance assessments.,"review,communicate,structures,processes,employees",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\compensation_benefits_policy
30dbc2ea-8333-45fb-9276-2b762d3aaa86,Roles and Responsibilities,Employees,Engage in discussions about compensation and provide feedback on policies. Understand their compensation and benefits packages.,"compensation,engage,discussions,about,provide",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\compensation_benefits_policy
d89c36c4-7a9b-423d-b7c9-338e728c89d4,Roles and Responsibilities,Compensation & Benefits Committee,Review and recommend changes to compensation and benefits policies annually.,"review,recommend,changes,compensation,benefits",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\compensation_benefits_policy
9fc9ee6a-b434-49bd-a8b6-e40ecd827505,Documentation Requirements,Definition,"Maintain records of salary reviews, performance assessments, and any adjustments made. Document all communications regarding pay adjustments and benefits.","adjustments,maintain,records,salary,reviews",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\compensation_benefits_policy
fbcdda7b-a481-45fa-8aec-fcc0e49ed784,Continuous Improvement and Employee Feedback Mechanisms,Definition,Conduct annual employee surveys to gather feedback on compensation and benefits. Implement changes based on feedback to enhance employee satisfaction and engagement.,"employee,feedback,conduct,annual,surveys",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\compensation_benefits_policy
27ff96b6-e849-416b-81df-e513a99de0bd,Examples of Salary Bands,Definition,"1. Entry Level: Roles such as Junior Analyst or Associate Consultant, focusing on skill acquisition and basic responsibilities. 2. MidLevel: Positions like Project Manager or Senior Consultant, requiring specialized expertise and some team leadership. 3. Senior Level: Roles such as Director or Senior Manager, responsible for strategic initiatives and team oversight. 4. Executive Level: Positions like Vice President or CLevel Executives, accountable for overall company direction and performance.","level,senior,roles,such,consultant",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\compensation_benefits_policy
da6d4c95-3c72-48b7-b95c-80efc79df3c4,Case Scenarios,Definition,1. Promotion Raise: An employee promoted from MidLevel to Senior Level will receive a salary adjustment reflecting the new responsibilities and market standards. 2. Performance Bonus: An employee exceeding performance targets may qualify for a bonus calculated as a percentage of their annual salary. 3. Relocation Allowance: An employee moving from one country to another for a new role will receive a relocation allowance covering moving expenses and temporary housing.,"employee,receive,salary,performance,bonus",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\compensation_benefits_policy
caaea5e2-edd7-4de4-8d50-03d3cbce20d9,Sample Communication Template,Definition,"Subject: Pay Adjustment Notification Dear [Employee’s Name], I hope this message finds you well. I would like to inform you that after our recent performance review, we have decided to adjust your salary to reflect your contributions and growth within Global Service Firm. Effective [Insert Date], your new salary will be [Insert New Salary]. This adjustment is a testament to your hard work and dedication. If you have any questions, please feel free to reach out. Best regards, [Manager’s Name] [Manager’s Title]","your,salary,adjustment,name,insert",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\compensation_benefits_policy
69e64d20-942b-4164-984c-a6619ad07786,Checklist for Managers Before Pay Review Meetings,Definition,1. Review employee performance evaluations. 2. Gather market salary data for comparable roles. 3. Assess internal equity against salary bands. 4. Prepare a rationale for any proposed salary adjustments. 5. Schedule a private meeting with the employee.,"salary,employee,review,performance,evaluations",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\compensation_benefits_policy
caa6367d-b217-4ed7-aa4c-a00894d3308c,Benefits Categories Summary Table,Definition,"| Category | Description | ||| | Healthcare | Medical, dental, and vision coverage | | Retirement | 401(k) with company matching | | Wellbeing | Wellness programs and gym memberships | | Insurance | Life and disability insurance | | Allowances | Travel and relocation allowances | | Perks | Employee discounts and flexible work arrangements |","insurance,allowances,category,description,healthcare",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\compensation_benefits_policy
dd53ff20-263e-4318-baee-ba503b4d2134,Extended FAQ,Definition,"1. What factors determine my salary? Salary is determined by market benchmarks, internal equity, and individual performance. 2. How often are salary reviews conducted? Salary reviews occur annually, with midyear adjustments possible based on specific circumstances. 3. What is the process for receiving a bonus? Bonuses are awarded based on individual and company performance metrics, communicated at the start of each fiscal year. 4. Are benefits the same for all employees? Benefits may vary by location and role, but core offerings are consistent across the organization. 5. How can I provide feedback on this policy? Employees are encouraged to share their feedback during annual surveys or directly with HR. 6. What happens if I disagree with my pay adjustment? Employees can discuss their concerns with their manager or HR for clarification and resolution. 7. Are there opportunities for salary increases outside the annual review? Yes, significant changes in job responsibilities or exceptional performance may warrant midyear adjustments. 8. What support is available for employees on parental leave? Employees on parental leave will receive paid leave and support for their transition back to work. 9. How does remote work impact my compensation? Remote employees may see adjustments based on their local cost of living. 10. What documentation should I keep regarding my compensation? Employees should retain records of performance reviews, salary adjustments, and any correspondence related to pay. 11. How do I know if I am eligible for a performance bonus? Eligibility criteria are outlined at the beginning of each fiscal year, detailing the metrics used for evaluation. 12. Can I appeal my performance evaluation? Yes, employees can request a review of their performance evaluation through HR.  This Compensation & Benefits Policy is designed to create a fair, competitive, and transparent compensation structure that supports our employees and aligns with our company values. Regular reviews and updates will ensure its effectiveness and compliance with evolving standards.","employees,performance,salary,what,reviews",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\compensation_benefits_policy
