id,section,subsection,chunk,keywords,input_file
5b86d679-5c0b-4dd6-b497-10fad90d7867,4. Equipment and Allowances,4.3 Ownership and Return,All companyprovided equipment remains the property of the company. Employees must return all equipment upon termination of employment or upon request.,"equipment,upon,companyprovided,remains,property",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\remote_work_policy
3bcbfba0-88b6-4290-b759-bb6c386a9f0a,5. Security and Confidentiality,5.1 Data Security,Employees must use a Virtual Private Network (VPN) when accessing company resources. MultiFactor Authentication (MFA) is mandatory for accessing sensitive information.,"accessing,employees,virtual,private,network",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\remote_work_policy
fdd1b325-4895-49ce-a386-d245861e3e39,5. Security and Confidentiality,5.2 Data Handling,Employees should follow data handling protocols as outlined in the IT Security Policy. Confidential information must not be stored on personal devices.,"employees,follow,data,handling,protocols",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\remote_work_policy
ceaaa1e6-25c0-4063-bea5-50b7242db4b9,5. Security and Confidentiality,5.3 BYOD Rules,"If using personal devices for work, employees must ensure compliance with company security protocols. Personal devices must be registered with the IT department.","personal,devices,using,work,employees",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\remote_work_policy
89cc7083-be0c-41d5-94de-4d8f733537e9,5. Security and Confidentiality,5.4 Restricted Locations,Employees should avoid working in locations where unauthorized individuals may access company information.,"employees,avoid,working,locations,where",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\remote_work_policy
d28f04f9-34f1-4743-af6d-a5d6bbab6463,6. Performance and Communication,6.1 Performance Metrics,Employees will be evaluated based on Key Performance Indicators (KPIs) and Objectives and Key Results (OKRs) set by their managers.,"employees,evaluated,based,performance,indicators",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\remote_work_policy
743813ee-0374-4b5d-b385-7648253b0467,6. Performance and Communication,6.2 Communication Rituals,Daily Checkins: Teams should conduct brief daily meetings to discuss tasks and challenges. Weekly Updates: Employees must submit a weekly summary of accomplishments and plans.,"daily,weekly,checkins,teams,conduct",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\remote_work_policy
15142c01-b198-4aa7-8df9-dba532435ac5,6. Performance and Communication,6.3 Meeting Etiquette,Be punctual and prepared for all meetings. Use video conferencing when possible to enhance engagement.,"punctual,prepared,meetings,video,conferencing",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\remote_work_policy
70dfcae4-8f4f-4e7e-9c83-c82f92eb10fd,6. Performance and Communication,6.4 Response-Time SLAs,Employees should respond to emails and messages within 24 hours during workdays.,"employees,respond,emails,messages,within",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\remote_work_policy
bcf322e1-ede1-4f58-9739-7362cad8aac6,7. Health & Safety,7.1 Ergonomics,Employees are encouraged to set up a workspace that promotes good posture and reduces strain. Resources on ergonomic best practices are available on the company intranet.,"employees,encouraged,workspace,promotes,good",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\remote_work_policy
0f3f7330-c531-40da-acdb-aa41e0a51ab1,7. Health & Safety,7.2 Incident Reporting,Employees must report any workrelated injuries or incidents to their manager immediately.,"employees,report,workrelated,injuries,incidents",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\remote_work_policy
097674d8-95ab-4912-987b-afeaec4bd4a7,7. Health & Safety,7.3 H&S Self-Checklists,Employees should complete a health and safety selfchecklist quarterly to ensure their workspace is compliant with safety standards.,"safety,employees,complete,health,selfchecklist",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\remote_work_policy
20dd99d1-37ed-4156-9a93-d486078da0cf,8. Expenses and Reimbursements,8.1 Allowed Costs,"Reimbursable expenses include internet costs, office supplies, and ergonomic equipment.","reimbursable,expenses,include,internet,costs",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\remote_work_policy
147d6b8f-a35d-4d1b-900d-48c594ec4b5b,8. Expenses and Reimbursements,8.2 Per-Day Caps,A maximum reimbursement of $50 per day is allowed for workrelated expenses.,"maximum,reimbursement,allowed,workrelated,expenses",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\remote_work_policy
bc2eb68d-67df-47a8-a660-a2cb40793cfe,8. Expenses and Reimbursements,8.3 Required Proofs,Receipts must be submitted with the Expense Reimbursement Form within 30 days of incurring the expense.,"expense,receipts,submitted,reimbursement,form",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\remote_work_policy
2bd070bb-65bb-4831-93f9-c67db4ddff2b,9. Compliance and Monitoring,9.1 Acceptable Use,Employees must adhere to the Acceptable Use Policy while working remotely.,"employees,adhere,acceptable,policy,while",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\remote_work_policy
a274b622-b606-41c2-950a-e9aaa38df3f1,9. Compliance and Monitoring,9.2 Monitoring,The company reserves the right to monitor remote work practices to ensure compliance with this policy.,"company,reserves,right,monitor,remote",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\remote_work_policy
ef7e7a9f-53d3-48b5-9995-3e541d63fced,9. Compliance and Monitoring,9.3 Misuse Consequences,"Violations of this policy may result in disciplinary action, up to and including termination.","violations,policy,result,disciplinary,action",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\remote_work_policy
e6165f7f-ac3c-4559-869c-320a77d28545,10. Exceptions and Escalation Paths,10.1 Exceptions,Any exceptions to this policy must be documented and approved by HR and the employee's direct manager.,"exceptions,policy,documented,approved,employee",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\remote_work_policy
800b04e3-41b7-41a0-abdf-d2ce84080a3e,10. Exceptions and Escalation Paths,10.2 Escalation Paths,Employees may appeal decisions regarding remote work eligibility to the HR department.,"employees,appeal,decisions,regarding,remote",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\remote_work_policy
150ae2df-3cca-4cbc-aac4-33cd89f588d9,Appendix,Glossary,VPN: Virtual Private Network MFA: MultiFactor Authentication KPI: Key Performance Indicator OKR: Objectives and Key Results,"virtual,private,network,multifactor,authentication",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\remote_work_policy
277016cd-df70-48b8-a1d6-ece3e7fd695c,Appendix,Related Policies,IT Security Policy Code of Conduct,"security,policy,code,conduct",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\remote_work_policy
e892e72d-8780-4371-b8c8-0a301806a205,Appendix,FAQ,"Q1: Can I work from a different country? A1: Yes, but you must obtain prior approval from your manager and HR to ensure compliance with local labor laws. Q2: What if I need to work outside of core hours? A2: You may adjust your schedule, but please communicate this with your team in advance. Q3: How do I report a health and safety issue? A3: Report any issues to your manager immediately, and complete the incident report form. Q4: What happens if I lose company equipment? A4: You must report the loss immediately. Depending on the circumstances, you may be responsible for replacement costs. Q5: How often will my performance be evaluated? A5: Performance will be evaluated quarterly based on established KPIs and OKRs. Q6: What if I have questions about this policy? A6: Please reach out to your HR representative for clarification. Q7: Can I use my personal device for work? A7: Yes, but you must adhere to the BYOD rules outlined in this policy.  End of Policy Document","your,report,work,what,policy",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\remote_work_policy
