id,section,subsection,chunk,keywords,input_file
fbfcdb45-0585-44ca-8d4f-19e576fbfdfb,Investigation Process,Definition,"1. Initial Report: Upon receiving a complaint, HR will conduct an initial assessment. 2. Investigation: A thorough investigation will be conducted, typically within 30 days. 3. Communication: Both the complainant and the accused will be informed of the findings. 4. Outcome: Appropriate corrective actions will be taken based on the investigation's findings.","investigation,initial,findings,report,upon",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\anti_harassment_policy
a6b49328-975d-4ece-823e-cc8d54d14e39,Investigation Process,Roles,HR: Oversees the investigation and ensures compliance with this policy. Managers: Support the investigation and maintain confidentiality.,"investigation,oversees,ensures,compliance,policy",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\anti_harassment_policy
9350067f-3515-4cfe-a682-2d7e3e2eb46a,Corrective Actions and Possible Disciplinary Measures,Definition,"Corrective actions may include: Verbal or written warnings. Mandatory training. Suspension or termination of employment, depending on the severity of the behavior.","corrective,actions,include,verbal,written",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\anti_harassment_policy
cc407aa8-f214-4bf7-ab16-4b9e08fae27c,Prevention and Training Programs,Definition,Global Service Firm will implement ongoing training programs aimed at: Raising awareness about harassment and bullying. Providing tools for bystander intervention. Educating employees on reporting procedures and their rights.,"global,service,firm,implement,ongoing",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\anti_harassment_policy
1f036cce-7abd-491d-844f-1b2362d09f97,Prevention and Training Programs,Training Schedule,Annual Training: All employees must complete annual training on harassment prevention. Manager Training: Additional training will be provided to managers on handling complaints and fostering a respectful workplace.,"training,annual,employees,complete,harassment",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\anti_harassment_policy
2b001560-5a14-4088-9f66-ef53de302430,Support Resources,Definition,"Employees can access various support resources, including: Employee Assistance Program (EAP): Confidential counseling services. Peer Support Groups: Facilitated discussions for employees to share experiences. Mental Health Resources: Access to mental health professionals.","employees,access,support,resources,mental",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\anti_harassment_policy
063bc32d-f673-4dbb-a36b-0355a1656f8c,"Monitoring, Audits, and Policy Review",Definition,Global Service Firm will regularly monitor the effectiveness of this policy and conduct audits to ensure compliance. This policy will be reviewed annually and updated as necessary.,"policy,global,service,firm,regularly",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\anti_harassment_policy
beca1045-ef03-4228-bb64-f6094ca9b0d9,Case Studies,Case Study 1: Digital Harassment,"Scenario: An employee received repeated unsolicited messages with inappropriate content from a colleague via email. Resolution: The employee reported the behavior to HR, which conducted an investigation. The colleague received a written warning and mandatory training.","employee,received,colleague,scenario,repeated",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\anti_harassment_policy
b358452b-c5fe-4acd-9440-f039d89e143d,Case Studies,Case Study 2: Verbal Harassment,"Scenario: A manager made derogatory comments about an employee's accent during team meetings. Resolution: The employee reported the behavior. HR intervened, and the manager was required to attend sensitivity training.","manager,employee,scenario,made,derogatory",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\anti_harassment_policy
6c61a106-ad02-400b-a860-28c4387013f4,Case Studies,Case Study 3: Bullying,"Scenario: An employee was consistently excluded from team discussions and social events. Resolution: After reporting the issue, HR facilitated a meeting to address the behavior, resulting in improved team dynamics.","team,scenario,employee,consistently,excluded",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\anti_harassment_policy
eaed90e6-ef51-4368-bae9-6b625ddcbace,Case Studies,Case Study 4: Gender-Based Harassment,"Scenario: An employee faced unwanted advances from a coworker, which made her uncomfortable. Resolution: She reported the behavior, leading to an investigation and the coworker being suspended for a month.","coworker,scenario,employee,faced,unwanted",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\anti_harassment_policy
eb55042e-3570-4c29-b74c-d13f473b1327,Case Studies,Case Study 5: Cross-Cultural Misunderstanding,Scenario: An employee from a different cultural background felt marginalized due to jokes made by colleagues. Resolution: HR organized a cultural sensitivity workshop to educate staff and foster inclusiveness.,"cultural,scenario,employee,different,background",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\anti_harassment_policy
7311c6a1-2be8-4358-8bc2-e1c0082fa004,Complaint Handling Process Flow,Definition,"1. Employee Reports Incident: Via HR, hotline, or email. 2. HR Acknowledges Receipt: HR confirms receipt of the complaint. 3. Initial Assessment: HR conducts a preliminary review. 4. Investigation: HR gathers information and interviews involved parties. 5. Findings Communicated: HR informs both parties of the outcome. 6. Corrective Action Implemented: Based on findings, appropriate actions are taken.","receipt,parties,findings,employee,reports",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\anti_harassment_policy
355fb58a-48e6-4740-9abf-e8ae76fed38d,Sample Forms,Complaint Form,Name: Date: Incident Description: Witnesses: Preferred Contact Method:,"name,date,incident,description,witnesses",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\anti_harassment_policy
0a355148-a0ce-463a-8229-ebbef97a06a2,Sample Forms,Manager Acknowledgment Form,Manager Name: Date of Acknowledgment: Summary of Complaint: Actions Taken:,"manager,name,date,acknowledgment,summary",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\anti_harassment_policy
544bc774-c57a-4337-a0e7-3faa20c60e20,Extended FAQ,Definition,"1. What constitutes harassment? Harassment includes any unwelcome behavior that creates an intimidating or hostile work environment. 2. How do I report harassment? You can report harassment to HR, via the anonymous hotline, or through the ethics email. 3. What if I fear retaliation? Global Service Firm prohibits retaliation against anyone who reports harassment. 4. Will my report be confidential? Yes, all reports will be treated confidentially to the extent possible. 5. What happens after I report harassment? HR will conduct an investigation and communicate the findings. 6. What are the consequences for harassment? Consequences can range from warnings to termination, depending on the severity. 7. Are there training programs available? Yes, Global Service Firm offers annual training on harassment prevention. 8. What support resources are available? Resources include EAP services, peer support groups, and mental health professionals. 9. Can I report anonymously? Yes, you can use the anonymous hotline or ethics email. 10. What if I witness harassment? Witnesses are encouraged to report incidents to HR or management. 11. How often is this policy reviewed? This policy is reviewed annually and updated as necessary. 12. What if I have questions about this policy? You can contact HR for any questions or clarifications.","harassment,what,report,policy,anonymous",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\anti_harassment_policy
befb53b6-4292-4180-ae3a-ea2f0e9092ce,Appendix: Global References,Definition,"International Labour Organization (ILO) Standards: Guidelines on workplace harassment. European Union Directives: Regulations on equality and nondiscrimination. U.S. Equal Employment Opportunity Commission (EEOC) Guidelines: Framework for addressing workplace harassment.  This policy serves as a commitment to creating a workplace where everyone is treated with respect and dignity. By adhering to these guidelines, we can work together to maintain a positive and productive work environment.","guidelines,workplace,harassment,work,international",C:\Users\hassa\Documents\Data_Engineering_Project\rag_with_langgraph\data\raw\anti_harassment_policy
